A,B,C,시군명,건축년도,아파트명,층수,도로명,I,J
2017,7,110,부천시,1987,덕림현대,4,범안로46번길,13700,49.2
2017,7,110,부천시,1988,삼익세라믹,2,소안로,16700,42.93
2017,7,110,부천시,1986,복지,4,경인로484번길,11850,42.66
2017,7,110,부천시,1989,염광,6,안곡로16번길,15700,52.33
2017,7,110,부천시,1984,동신,4,경인로,18500,43.6
2017,7,110,부천시,1987,덕림현대,4,범안로46번길,13600,49.2
2017,7,110,부천시,1985,로얄,3,중동로,13800,39.12
2017,7,110,부천시,1990,우성,14,경인로29번길,35500,84.91
2017,7,110,부천시,1985,욱일5,2,중동로71번길,22500,73.08
2017,7,110,부천시,2008,중동푸르지오2차(A단지),20,경인로117번길,42950,84.99
2017,7,110,부천시,1988,현대,1,성주로,26500,84.92
2017,7,110,부천시,2005,푸르지오,24,중동로,40900,84.87
2017,7,110,부천시,1985,동신,3,성주로,24800,72.9
2017,7,110,부천시,1989,현대,4,성주로,18000,50.49
2017,7,110,부천시,2005,푸르지오,21,중동로,37000,59.8
2017,7,110,부천시,2005,푸르지오,7,중동로,39300,84.87
2017,7,110,부천시,2008,중동푸르지오2차(A단지),5,경인로117번길,39500,84.96
2017,7,110,부천시,2008,중동푸르지오2차(A단지),2,경인로117번길,35000,59.82
2017,7,110,부천시,2009,송내자이,7,경인로26번길,43800,84.97
2017,7,110,부천시,2008,송내e-편한세상,5,성주로,30600,59.95
2017,7,110,부천시,1995,뉴서울,13,중동로71번길,27500,59.97
2017,7,110,부천시,1993,미리내마을(동성),8,조마루로,27990,52.88
2017,7,110,부천시,1995,한라마을(주공2),5,계남로,19100,41.85
2017,7,110,부천시,1993,설악마을(주공),14,계남로,23000,49.8
2017,7,110,부천시,1993,설악마을(주공),13,계남로,19000,44.1
2017,7,110,부천시,1994,그린타운(금호),9,부흥로303번길,50000,164.9
2017,7,110,부천시,1995,금강마을(주공),16,계남로,21000,42.75
2017,7,110,부천시,1993,중흥마을(신동아),11,중동로280번길,46300,134.79
2017,7,110,부천시,1996,한라마을(주공3),10,도약로,25950,58.14
2017,7,110,부천시,1995,한라마을(주공2),11,계남로,19300,41.85
2017,7,110,부천시,1994,그린타운(금호),13,부흥로303번길,43500,134.63
2017,7,110,부천시,1994,금강마을(주공),11,계남로,21500,41.85
2017,7,110,부천시,1995,한라마을(주공2),15,계남로,18100,41.85
2017,7,110,부천시,1993,설악마을(주공),6,계남로,19300,44.1
2017,7,110,부천시,1994,꿈마을(서안),16,옥산로,45000,133.92
2017,7,110,부천시,1994,연화마을(건영),6,옥산로,33900,84.23
2017,7,110,부천시,1993,중흥마을(신동아),8,중동로280번길,49500,153.59
2017,7,110,부천시,1995,한라마을(주공2),9,계남로,19200,41.85
2017,7,110,부천시,2000,중동대림,1,계남로,32400,84.93
2017,7,110,부천시,1995,한라마을(주공2),4,계남로,18550,41.85
2017,7,110,부천시,1994,금강마을(주공),15,계남로,34000,84.81
2017,7,110,부천시,2009,팰리스카운티,2,중동로,49800,102.56
2017,7,110,부천시,1994,금강마을(주공),10,계남로,21200,41.85
2017,7,110,부천시,2003,부천범박힐스테이트 4단지,17,범안로96번길,35500,84.39
2017,7,110,부천시,2003,부천범박힐스테이트5단지,21,범안로,48000,140.94
2017,7,110,부천시,2003,부천범박힐스테이트 4단지,2,범안로96번길,37800,99.61
2017,7,110,부천시,2004,부천 범박 힐스테이트1단지,5,범안로,35500,84.49
2017,7,110,부천시,2004,부천범박힐스테이트2단지,3,범안로,34300,84.49
2017,7,110,부천시,1993,미리내마을(동성),5,조마루로,37600,84.6
2017,7,110,부천시,2009,팰리스카운티,19,중동로,50500,84.99
2017,7,110,부천시,1995,금강마을(주공),7,계남로,21900,41.85
2017,7,110,부천시,1993,그린타운(삼성),12,중동로,55000,173.87
2017,7,110,부천시,1994,꿈마을(건영),4,옥산로,43500,133.92
2017,7,110,부천시,1995,한라마을(주공2),12,계남로,24000,49.77
2017,7,110,부천시,1995,포도마을(영남),10,조마루로,34000,59.96
2017,7,110,부천시,1995,은하마을(주공2),6,계남로,25500,47.4
2017,7,110,부천시,2009,팰리스카운티,7,중동로,49000,84.99
2017,7,110,부천시,1994,포도마을(삼보),5,조마루로,34900,75.2
2017,7,110,부천시,1994,포도마을(삼보),4,조마루로,40000,84.86
2017,7,110,부천시,1996,한라마을(주공3),11,도약로,27700,58.14
2017,7,110,부천시,1993,무지개마을(동신),10,조마루로,29500,59.49
2017,7,110,부천시,1993,설악마을(주공),5,계남로,18400,44.1
2017,7,110,부천시,2009,팰리스카운티,11,중동로,50500,84.99
2017,7,110,부천시,2009,팰리스카운티,7,중동로,38500,59.98
2017,7,110,부천시,1994,미리내마을(한양),4,조마루로285번길,37000,84.9
2017,7,110,부천시,1993,미리내마을(롯데1),13,소향로,18000,33.54
2017,7,110,부천시,1993,설악마을(주공),3,계남로,23000,49.8
2017,7,110,부천시,1995,은하마을(주공2),4,계남로,25600,47.4
2017,7,110,부천시,2016,엘에이치옥길브리즈힐,16,옥길로,42000,84.91
2017,7,110,부천시,1989,부촌4,5,성오로117번길,10700,43.4
2017,7,110,부천시,1983,삼두,5,오정로252번길,12500,43.38
2017,7,110,부천시,1991,대흥상우,4,성오로160번길,19500,59.58
2017,7,110,부천시,2006,오정생활휴먼시아3단지,9,오정로,20000,51.47
2017,7,110,부천시,2006,오정생활휴먼시아2단지,11,오정로,42900,110.95
2017,7,110,부천시,2006,오정생활휴먼시아3단지,8,오정로,23500,51.47
2017,7,110,부천시,2006,오정생활휴먼시아3단지,6,오정로,28000,59.95
2017,7,110,부천시,2006,오정생활휴먼시아1단지,8,오정로251번길,29900,59.95
2017,7,110,부천시,2009,송내자이,16,경인로26번길,54500,121.43
2017,7,110,부천시,1985,동신,10,성주로,25500,84.6
2017,7,110,부천시,1995,뉴서울,15,중동로71번길,37400,123.72
2017,7,110,부천시,1995,성호,14,경인로3번길,31400,84.96
2017,7,110,부천시,2008,송내e-편한세상,8,성주로,38300,84.96
2017,7,110,부천시,2004,부천 범박 힐스테이트1단지,12,범안로,28000,75.84
2017,7,110,부천시,2003,부천범박힐스테이트5단지,12,범안로,49900,140.94
2017,7,110,부천시,2003,현대홈타운1-6,18,은성로,30800,70.4
2017,7,110,부천시,2004,부천 범박 힐스테이트1단지,20,범안로,35300,84.49
2017,7,110,부천시,2003,부천범박힐스테이트5단지,13,범안로,47800,140.94
2017,7,110,부천시,2003,부천범박힐스테이트 4단지,2,범안로96번길,36500,99.61
2017,7,110,부천시,2003,부천범박힐스테이트 4단지,15,범안로96번길,38500,99.61
2017,7,110,부천시,1993,중흥마을(두산),14,중동로280번길,48100,134.07
2017,7,110,부천시,1994,그린타운(한양),3,부흥로303번길,40000,134.96
2017,7,110,부천시,1995,중흥마을(주공),1,계남로,27700,58.71
2017,7,110,부천시,2009,팰리스카운티,18,중동로,51000,84.99
2017,7,110,부천시,1996,한라마을(주공3),12,도약로,27200,58.14
2017,7,110,부천시,1994,꿈마을(한진),4,옥산로,36000,81.48
2017,7,110,부천시,1995,중흥마을(주공),15,계남로,17600,37.67
2017,7,110,부천시,1993,중흥마을(신동아),2,중동로280번길,43200,134.79
2017,7,110,부천시,1995,은하마을(주공2),14,계남로,25900,47.4
2017,7,110,부천시,1995,보람마을(아주),20,조마루로,36400,84.94
2017,7,110,부천시,1996,한라마을(주공3),5,도약로,18500,39.99
2017,7,110,부천시,1995,은하마을(주공1),12,중동로,19900,39.87
2017,7,110,부천시,1993,중흥마을(극동),12,중동로280번길,41000,101.82
2017,7,110,부천시,2009,팰리스카운티,9,중동로,38500,59.98
2017,7,110,부천시,1993,미리내마을(동성),5,조마루로,27700,52.88
2017,7,110,부천시,1995,한라마을(주공2),5,계남로,19200,41.85
2017,7,110,부천시,1995,보람마을(아주),15,조마루로,39750,84.94
2017,7,110,부천시,2009,팰리스카운티,6,중동로,56900,102.56
2017,7,110,부천시,1993,설악마을(주공),6,계남로,23400,49.8
2017,7,110,부천시,1995,포도마을(삼보),5,조마루로,32000,59.96
2017,7,110,부천시,1993,무지개마을(LG),2,중동로,32900,84.9
2017,7,110,부천시,1994,금강마을(주공),1,계남로,18000,41.85
2017,7,110,부천시,1995,포도마을(영남),17,조마루로,40000,84.86
2017,7,110,부천시,2006,동부센트레빌3단지,12,안곡로279번길,36900,74.51
2017,7,110,부천시,2011,역곡역이편한세상,4,역곡로19번길,43000,84.99
2017,7,110,부천시,1986,한도(1-6동),4,부일로,21200,70.14
2017,7,110,부천시,2011,역곡역이편한세상,11,역곡로19번길,47500,84.99
2017,7,110,부천시,2006,"부천동부센트레빌1,2단지",3,지봉로77번길,39200,84.99
2017,7,110,부천시,2006,진성그린(103동),4,지봉로33번길,22800,66.15
2017,7,110,부천시,1984,"장미아파트 가동, 나동",2,부일로,12300,46.8
2017,7,110,부천시,2006,동부센트레빌3단지,12,안곡로279번길,46300,120.14
2017,7,110,부천시,2003,대주파크빌,4,지봉로,31200,84.7
2017,7,110,부천시,2017,월드에스클래스아파트,12,부흥로176번길,43300,84.62
2017,7,1120,부천시,1993,미리내마을(우성),7,소향로,22300,42.51
2017,7,1120,부천시,1995,한라마을(주공2),9,계남로,18700,41.85
2017,7,1120,부천시,2009,팰리스카운티,7,중동로,46000,84.99
2017,7,1120,부천시,2009,팰리스카운티,20,중동로,41500,59.98
2017,7,1120,부천시,1996,덕유마을(주공2),5,도약로,19400,39.9
2017,7,1120,부천시,1996,덕유마을(주공2),9,도약로,21500,45
2017,7,1120,부천시,1996,덕유마을(주공3),5,중동로,27800,58.74
2017,7,1120,부천시,2009,팰리스카운티,24,중동로,39700,59.98
2017,7,1120,부천시,1993,은하마을(대우),2,석천로,46000,134.67
2017,7,1120,부천시,1993,설악마을(주공),15,계남로,18200,44.1
2017,7,1120,부천시,2005,푸르지오,3,중동로,39900,84.87
2017,7,1120,부천시,2009,송내자이,8,경인로26번길,40000,84.97
2017,7,1120,부천시,1995,뉴서울,10,중동로71번길,26500,59.97
2017,7,1120,부천시,2005,푸르지오,9,중동로,39700,84.87
2017,7,1120,부천시,2005,푸르지오,10,중동로,39700,84.87
2017,7,1120,부천시,1988,현대,8,성주로,17800,50.49
2017,7,1120,부천시,1985,욱일5,3,중동로71번길,22000,73.08
2017,7,1120,부천시,1995,뉴서울,1,중동로71번길,37800,164.96
2017,7,1120,부천시,1995,뉴서울,1,중동로71번길,37800,164.96
2017,7,1120,부천시,1985,동신(336-6),4,경인로29번길,20400,59.76
2017,7,1120,부천시,1989,현대,2,성주로,20000,77.28
2017,7,1120,부천시,1995,보람마을(아주),13,조마루로,39900,84.94
2017,7,1120,부천시,1995,포도마을(삼보),20,조마루로,39600,84.86
2017,7,1120,부천시,1993,중흥마을(신동아),12,중동로280번길,50250,153.59
2017,7,1120,부천시,1995,보람마을(아주),13,조마루로,38200,84.94
2017,7,1120,부천시,1993,설악마을(주공),7,계남로,23800,49.8
2017,7,1120,부천시,1995,중흥마을(주공),8,계남로,18700,37.67
2017,7,1120,부천시,1994,금강마을(주공),2,계남로,19900,41.85
2017,7,1120,부천시,1993,무지개마을(LG),3,중동로,34500,84.9
2017,7,1120,부천시,1995,뉴서울,12,중동로71번길,26250,59.97
2017,7,1120,부천시,1983,욱일3,1,송내대로30번길,15400,56.74
2017,7,1120,부천시,1985,건우2,5,경인로9번나길,12100,53.19
2017,7,1120,부천시,1995,뉴서울,16,중동로71번길,27400,59.97
2017,7,1120,부천시,2008,중동푸르지오2차(A단지),4,경인로117번길,47200,109.38
2017,7,1120,부천시,1981,광희APT,1,심곡로67번길,10800,37.65
2017,7,1120,부천시,1985,"태경삼익APT(A,B동)",5,성주로,17500,52.47
2017,7,1120,부천시,1996,덕유마을(주공3),19,중동로,28700,58.74
2017,7,1120,부천시,1993,설악마을(주공),13,계남로,19800,44.1
2017,7,1120,부천시,1996,한라마을(주공3),6,도약로,17900,39.99
2017,7,1120,부천시,2012,리첸시아중동,6,옥산로,83000,156.04
2017,7,1120,부천시,1992,복사골(시영),12,중동로,17000,39.55
2017,7,1120,부천시,1995,은하마을(주공1),14,중동로,27300,49.69
2017,7,1120,부천시,1996,덕유마을(주공3),5,중동로,26500,58.74
2017,7,1120,부천시,1995,한라마을(주공2),12,계남로,18700,41.85
2017,7,1120,부천시,1993,설악마을(주공),6,계남로,18700,44.1
2017,7,1120,부천시,1993,미리내마을(롯데2),1,조마루로,33500,84.99
2017,7,1120,부천시,1995,금강마을(주공),2,계남로,23500,42.75
2017,7,1120,부천시,1993,미리내마을(롯데2),5,조마루로,33800,71.56
2017,7,1120,부천시,1995,보람마을(아주),7,조마루로,30900,59.94
2017,7,1120,부천시,1994,금강마을(주공),3,계남로,20500,41.85
2017,7,1120,부천시,1994,금강마을(주공),10,계남로,21900,41.85
2017,7,1120,부천시,1993,미리내마을(롯데2),16,조마루로,34200,64.08
2017,7,1120,부천시,1995,은하마을(주공1),20,중동로,18600,39.87
2017,7,1120,부천시,1984,현대(336-5),3,경인로29번길,27000,68.93
2017,7,1120,부천시,1988,대보,5,송내대로42번길,13950,32.22
2017,7,1120,부천시,1979,삼익1,8,경인로134번길,12900,39.93
2017,7,1120,부천시,1979,삼익1,4,경인로134번길,20700,80.69
2017,7,1120,부천시,1985,동신(331-6),1,경인로29번길,16700,56.76
2017,7,1120,부천시,1984,욱일4,5,송내대로30번길,21000,69.48
2017,7,1120,부천시,2014,JN팰리스,5,경인로170번길,22000,48.94
2017,7,1120,부천시,1995,뉴서울,15,중동로71번길,38000,123.72
2017,7,1120,부천시,2012,시드니하우스,8,경인로137번길,6700,15.55
2017,7,1120,부천시,2006,동부센트레빌3단지,12,안곡로279번길,41500,84.99
2017,7,1120,부천시,1986,현진,5,지봉로107번길,14300,48.6
2017,7,1120,부천시,2006,동부센트레빌3단지,3,안곡로279번길,33300,59.5
2017,7,1120,부천시,1986,한도(1-6동),2,부일로,13700,41.55
2017,7,1120,부천시,2007,진성그린(105동),6,지봉로33번길,15000,42.86
2017,7,1120,부천시,2011,역곡역이편한세상,12,역곡로19번길,49000,84.99
2017,7,1120,부천시,2005,역곡4차e-편한세상,14,역곡로20번길,31500,59.95
2017,7,1120,부천시,1992,복사골(시영),5,중동로,24600,56.58
2017,7,1120,부천시,1992,복사골(시영),7,중동로,24700,56.58
2017,7,1120,부천시,1995,한라마을(주공2),13,계남로,19200,41.85
2017,7,1120,부천시,1992,복사골(시영),9,중동로,24000,56.58
2017,7,1120,부천시,1995,은하마을(주공1),19,중동로,27500,49.67
2017,7,1120,부천시,1994,은하마을(쌍용),15,중동로279번길,47250,134.07
2017,7,1120,부천시,2006,"위브더스테이트(801,802,803동)",8,신흥로,43500,84.96
2017,7,1120,부천시,1995,연화마을(대원),1,옥산로,30500,84.97
2017,7,1120,부천시,1995,한라마을(주공2),7,계남로,19150,41.85
2017,7,1120,부천시,1995,금강마을(주공),23,계남로,23500,42.75
2017,7,1120,부천시,1993,미리내마을(롯데2),14,조마루로,38300,84.99
2017,7,1120,부천시,1993,미리내마을(롯데2),7,조마루로,34500,64.08
2017,7,1120,부천시,1995,중흥마을(주공),17,계남로,29000,58.71
2017,7,1120,부천시,1982,동원(825-0),1,심중로27번길,15200,45.39
2017,7,1120,부천시,1995,한라마을(주공2),9,계남로,20300,41.85
2017,7,1120,부천시,1994,미리내마을(한양),8,조마루로285번길,21000,41.09
2017,7,1120,부천시,1999,두산,4,원미로144번길,33700,119.3
2017,7,1120,부천시,2004,부천 범박 힐스테이트1단지,11,범안로,31400,59.95
2017,7,1120,부천시,2003,부천범박힐스테이트 4단지,15,범안로96번길,39900,99.61
2017,7,1120,부천시,2003,현대홈타운1-6,20,은성로,30300,70.4
2017,7,1120,부천시,1995,한라마을(주공2),8,계남로,19500,41.85
2017,7,1120,부천시,1993,그린타운(우성1),17,중동로,46500,128.94
2017,7,1120,부천시,1996,한라마을(주공3),9,도약로,25800,58.14
2017,7,1120,부천시,1994,꿈마을(건영),4,옥산로,43500,133.92
2017,7,1120,부천시,1995,한라마을(주공2),9,계남로,18950,41.85
2017,7,1120,부천시,1993,미리내마을(동성),2,조마루로,27500,52.88
2017,7,1120,부천시,1995,한라마을(주공2),2,계남로,18000,41.85
2017,7,1120,부천시,2012,리첸시아중동,41,옥산로,95700,140.61
2017,7,1120,부천시,1997,덕유마을(주공4),15,도약로,28000,59.98
2017,7,1120,부천시,2007,e-좋은아침,12,석천로,22800,58.31
2017,7,1120,부천시,1987,신한일,3,평천로751번길,15100,53.76
2017,7,1120,부천시,2010,여월휴먼시아(5단지),9,여월로,59800,135.59
2017,7,1120,부천시,1988,삼신아파트-1,3,소사로700번길,12600,39.62
2017,7,1120,부천시,2007,해오름(344-30),3,원종로94번길,28000,81.97
2017,7,1120,부천시,1987,동진1,4,고강로24번길,12500,40.05
2017,7,1120,부천시,1998,동문5차,3,상오정로182번길,24700,58.95
2017,7,1120,부천시,1988,대도,1,원종로24번길,12000,40.81
2017,7,1120,부천시,1995,은하마을(주공1),10,중동로,26700,49.67
2017,7,1120,부천시,1997,덕유마을(주공4),1,도약로,25000,59.98
2017,7,1120,부천시,2017,월드에스클래스아파트,7,부흥로176번길,31600,61.32
2017,7,1120,부천시,1995,한라마을(주공2),14,계남로,19300,41.85
